Date,Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p00000),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01113),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01554),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01649),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01843),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01935),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02123),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02242),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02305),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02335),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02491),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02868),AreaNum1,AreaNum2
18/01/2077,1.5450222,4.1174817,3.345888,0.50785154,5.198079,0.112870276,14.50676,1.9437578,26.314184,6.868043,4.5230885,17.504816,152500.0,32500.0
19/01/2077,8.586002,4.8986382,10.045049,0.62529993,2.0539415e-05,0.037042163,10.423573,2.256451,1.098852,4.5929384,17.327633,10.030055,152500.0,32500.0
20/01/2077,0.64077115,12.728077,11.802851,9.049525,0.000184967,0.91931576,0.41199285,4.9847727,9.045358,25.378397,2.5150785,4.2899513,152500.0,32500.0
21/01/2077,5.7566705,2.2629917,6.637591,2.7760181,9.3360686e-05,15.692752,5.884016,4.3432074,3.8100789,2.5859132,1.1382785,16.866095,152500.0,32500.0
22/01/2077,6.42852,6.866046,0.20173602,2.4124212,0.14870682,0.004418789,4.3563857,0.05737682,14.915095,3.4334078,19.523981,0.3291708,152500.0,32500.0
23/01/2077,5.733,0.3099559,14.450401,8.328355,8.885135,17.638138,3.360879,1.1217469,4.514743,4.8809237,11.53824,1.0342423,152500.0,32500.0
24/01/2077,8.358809,2.1445353,7.664234e-05,6.678923,3.6493194,0.27371457,4.9784613,9.875013,0.683409,2.844146,1.8209978,1.1802179,152500.0,32500.0
25/01/2077,6.262193,0.47114804,0.000130506,8.242601,2.4490955,13.671063,18.864084,5.7614383e-05,0.002123718,23.674551,1.0036359,0.36715242,152500.0,32500.0
26/01/2077,14.335201,4.490935,8.459631,2.9483707,4.859133,1.0412843,1.1568966,1.3053824e-05,9.8798264e-05,5.0682626,2.0959096,2.2461226,152500.0,32500.0
27/01/2077,20.531918,2.971252,5.1033272e-05,10.521896,5.8193107,0.91652685,8.710537,0.001161468,0.000111953,10.412369,0.000416734,4.236984e-05,152500.0,32500.0
28/01/2077,0.25753865,1.8796172,3.2721735e-05,4.6178417,8.845857,27.797367,19.600227,0.002012629,0.029654749,8.542228,6.0476856,6.311596,152500.0,32500.0
29/01/2077,3.0908334,6.0972576,0.000120086,9.086846,3.994199,10.55319,13.780397,0.6556622,0.02494475,26.23429,0.76323956,1.3798462,152500.0,32500.0
30/01/2077,2.0429943,0.34806925,7.424189e-05,9.507929,16.431356,0.6029637,3.150942,0.000160944,12.243944,8.202453,4.0362287,10.853884,152500.0,32500.0
01/02/2077,0.061601534,4.2728076,0.000390035,0.21568786,7.979584,0.08516169,19.447187,0.5645837,0.46670744,3.222174,1.209111,1.6061987,152500.0,32500.0
02/02/2077,11.87965,2.082705,0.000909602,1.3390687,3.036069,30.380676,4.160162,0.000170779,0.0308027,0.042623606,0.49163863,0.6177811,152500.0,32500.0
03/02/2077,2.659752,4.155592,0.000402003,9.583776,9.78425,2.412136,3.0992467,0.6068028,1.8126602e-05,0.000144615,2.8763317e-05,1.3327532,152500.0,32500.0
04/02/2077,8.730309,2.6774683,0.17214732,0.9078574,27.860008,19.149147,5.4802338e-05,4.909955,0,0.000160737,0.003062405,2.1225693,152500.0,32500.0
05/02/2077,9.754011e-05,0.000179641,0.12641291,3.2999308,8.449395,4.0782356,7.3049245,0.9900636,4.4726767e-05,1.6399906,0.0005212,4.8496313,152500.0,32500.0
06/02/2077,0.000602683,0.000169049,0.019891588,5.887357,4.541217,5.9269166,0.055784136,0.1859796,0.000365002,5.375775,13.013425,23.785864,152500.0,32500.0
07/02/2077,0.31410626,0.000185881,0.035977647,2.0825462e-05,10.927818,0.6215211,16.89893,5.957553e-05,0.71202433,11.373822,12.159522,1.034755,152500.0,32500.0
08/02/2077,5.9714333e-05,0.000134363,0.049248245,2.3893518,5.2571607,0.73334974,16.99664,0.000309616,0.002524342,6.9354973,6.333097,15.370457,152500.0,32500.0
09/02/2077,0.000128488,0.000163436,4.9567447,14.420343,2.6745975,0.119799085,6.077263,4.1291903e-05,1.4807754,18.385357,11.705225,5.4488783,152500.0,32500.0
10/02/2077,13.681569,0.058989953,0.1561095,0.46864963,28.718542,0.8507564,0.46733278,3.7163405e-05,20.49504,3.2092776,18.344591,2.3940604,152500.0,32500.0
11/02/2077,0.000862694,0.41568878,3.657581,1.0502149,2.4098566,0.2151161,5.3773446,4.9188262e-09,10.171399,15.104816,0.5243582,3.339979e-05,152500.0,32500.0
12/02/2077,0.000733524,7.955143,0.4220269,7.863462,4.27252,0.05222594,1.4806063,5.994762e-10,6.909077,4.407844,8.078945,0.14811078,152500.0,32500.0
13/02/2077,0.9368921,4.134458,0.44211847,6.2548723,10.661049,0.47511008,9.015203,0,3.3343496,5.708706,2.8723483,3.6031266e-05,152500.0,32500.0
14/02/2077,5.8445366e-05,3.1327212,0.000102716,16.618294,9.338512,0.3511043,25.271877,4.79667e-05,19.96859,18.55225,6.3803034,0.00019289,152500.0,32500.0
15/02/2077,6.9963455,0.29451695,6.907872e-05,0.8785763,1.3224907,1.6713012,1.0871145,1.4830841,7.018757,3.617625,2.8790138,0.035261445,152500.0,32500.0
16/02/2077,0.26868275,1.6435649,0.4010781,1.090611,20.147545,10.881784,16.688608,0.08035854,13.068477,3.621259,0.009900861,0.6371685,152500.0,32500.0
17/02/2077,0.10889584,1.5030528,0.013000466,14.132835,13.374023,3.8900602,12.900332,0.05958823,3.222172,1.517022,6.542926,0.81222993,152500.0,32500.0
18/02/2077,20.95558,0.12046643,0.9028126,9.228251,0.24959715,29.148357,6.080672,0.31052464,3.9130652,11.547686,1.9337742,0.000383209,152500.0,32500.0
19/02/2077,0.13202709,1.6263858,0.028584884,7.3297577,4.3241715,4.5250177,12.9792185,0.06857949,4.9184,12.40764,5.737458,0.000405956,152500.0,32500.0
20/02/2077,16.975826,8.270552,9.525278,10.921211,5.0101633,0.42163786,5.785185,0.001507697,7.5652266,0.51698196,14.816547,0.000749032,152500.0,32500.0
21/02/2077,26.425806,2.6060672,0.7504629,5.2148757,5.1061063,6.311661e-05,10.4214325,6.0850285e-05,1.3155745,3.381788,0.044997197,16.783264,152500.0,32500.0
22/02/2077,16.976803,0.6877506,10.138404,2.4295835,54.373154,1.4927182,12.264956,8.108549e-05,0.242812,22.733002,8.036412,1.0186894,152500.0,32500.0
23/02/2077,13.959971,1.6135352,1.5776627,17.769861,13.263665,13.777845,6.9630113,0.27181908,0.07046559,1.4009206,18.077686,5.83732,152500.0,32500.0
24/02/2077,2.818695,0.18768805,2.5858314,4.208039,0.2412146,4.196853e-05,6.817132,0.000250086,0.94800484,6.381827,2.670634,17.09508,152500.0,32500.0
25/02/2077,0.45230475,0.036404666,0.13662277,3.8918045,2.5729275,1.5167447,4.53977,0.000138058,11.646219,0.008489734,1.7269542e-05,8.06885,152500.0,32500.0
26/02/2077,1.2428238,0.16048837,0.11432796,1.7422805,0.002429474,1.899613,7.6212993,3.9154866e-06,28.786219,5.521761,0.14553894,5.067482,152500.0,32500.0
27/02/2077,2.1176093,0.02881636,0.068965316,0.2754579,18.4124,13.428024,0.037352555,0.000140564,27.675333,8.80473,0.5872109,14.1733,152500.0,32500.0
28/02/2077,36.72839,0.14157853,0.41040525,0.048783977,3.4985929,9.21785,1.1056197,0.000288763,3.0914078,12.352016,16.608423,1.5225149,152500.0,32500.0
2077-02-29,15.85064,0.44661897,0.79049706,7.0769043,2.127548,5.445991,14.213358,3.1268897,0.6328389,3.4103699,9.853965,0.15655284,152500.0,32500.0
2077-02-30,7.067954,2.1101801,1.3452345e-05,0.000452302,1.5171741,20.35619,13.171136,3.5790222,0.001856183,1.4512529,30.320116,0.004426892,152500.0,32500.0
01/03/2077,12.845484,0.57102734,0.2212888,0.85800785,2.7729108,19.838192,1.097014,1.7800741,12.130698,8.0983095,2.0024776,0.32936284,152500.0,32500.0
02/03/2077,10.170969,1.833265,7.364641e-05,4.3655447e-05,19.531538,1.0955333,3.733005,4.134595,4.402645,0.002659164,8.355135,0.2697838,152500.0,32500.0
03/03/2077,0.2132092,12.301832,0.000127845,5.7271695,6.0088325,4.135345e-05,3.6795216,18.310799,6.6611705,0.50272274,24.955475,2.0429835,152500.0,32500.0
04/03/2077,15.82159,1.7557647,0.005412214,6.853369e-05,1.5276376,0.000206756,4.3965106,25.836235,8.660716,1.8959872,0.14303601,0.16223411,152500.0,32500.0
05/03/2077,8.858343,1.991256,0.048440203,5.320884,0.22088936,4.9510858e-05,6.429383,7.5378466,0.957543,2.2057667,2.1682718,1.1530616,152500.0,32500.0
06/03/2077,3.7996433,12.406416,0.000112257,0.7352177,0.88822037,4.3349166e-05,13.522733,11.38809,23.22978,0.4438981,9.135314,0.003496562,152500.0,32500.0
07/03/2077,10.679548,3.1985848,0.000120098,0.14273205,0.3036879,35.19964,3.5479078,0.000341583,19.826147,0.77289027,8.667518,1.6029083,152500.0,32500.0
08/03/2077,13.326786,42.421665,1.0492382,15.821547,5.7325866e-05,15.589559,0.12608868,0.05460046,0.5521759,2.4202526,16.631517,0.35802084,152500.0,32500.0
09/03/2077,12.582747,11.810826,0.52106506,1.8622985,0.015512034,0.06955405,19.58832,5.927591,0.14812343,0.012922762,16.127794,0.00647126,152500.0,32500.0
10/03/2077,6.819021,0.27796456,1.3509499,2.4351919,2.9573293,19.051033,3.4716296,4.2158237,32.33563,6.8989997,3.3764458,0.26388156,152500.0,32500.0
11/03/2077,9.250123,8.899076,11.338798,0.5117276,19.926819,1.1144055,3.1418946,2.3187675,7.623661,6.78484,0.5592816,0.07126548,152500.0,32500.0
12/03/2077,7.378078,4.2383604,7.0667944,18.183704,2.3404658e-05,5.3064523,8.867095,24.968195,4.0259323,5.1031766,3.0674086,3.9368286,152500.0,32500.0
13/03/2077,3.9089334,19.37611,5.5042777,3.9829795,3.591431e-05,6.120514e-06,1.6388029,0.18785886,6.320057,3.4758143,14.48396,4.7267815e-05,152500.0,32500.0
14/03/2077,10.259585,12.837081,3.4706922,32.169586,0.34779704,7.352921,0.08071357,0.16018182,1.2905755,0.28343222,2.0282774,3.091746e-05,152500.0,32500.0
15/03/2077,0.73801196,0.16216162,3.7005515,1.524677,0.28406575,7.759127,6.7725544,2.0597007,7.1552978,0.43447047,2.0741603,6.9767935e-05,152500.0,32500.0
16/03/2077,9.989325,0.000247642,1.7121328,17.385511,0.0836764,10.813059,0.001664106,23.860472,2.0955944,8.764992,2.6280217,6.222497e-05,152500.0,32500.0
17/03/2077,4.5040026,0.20939964,6.615164,6.1125774,1.0918757,1.2519393,0.002253442,1.101808,0.06471164,0.24362427,7.461849,0.022206558,152500.0,32500.0
18/03/2077,6.595776,0.000270995,1.4477397,1.1268064,5.2479477,9.462559,0.000148806,2.3077799e-05,1.0249041,0.009358468,6.5847898,0.41848627,152500.0,32500.0
19/03/2077,8.596469,0.07579335,3.5474157,8.668621,2.974685,0.68323,0.000955634,3.1045167,0.080275476,19.743921,25.897774,0.21942471,152500.0,32500.0
20/03/2077,2.0745778,0.018121477,0.872984,2.9888587,6.014184,5.836108e-06,0.02871658,0.56089497,8.409866,2.4938054,1.8462584,10.424836,152500.0,32500.0
21/03/2077,1.3039551,0.70282453,0.003313967,16.047443,0.40369073,1.2252722e-05,0.03890366,0.2239433,5.7378426,29.769548,8.067891,12.270965,152500.0,32500.0
22/03/2077,0.60172576,8.192983,0.004765405,14.9217005,7.004283,0.009106067,0.022080082,0.000721362,2.8129928,14.657772,9.323847e-05,4.1865807,152500.0,32500.0
23/03/2077,0.5195596,0.16959926,3.954488,4.2245274,2.8287323,1.4483596,0.1250982,0.107631445,0.000259359,0.14497645,8.974893,0.8719188,152500.0,32500.0
24/03/2077,0.011594811,5.7588363,9.506038,1.3774464e-05,0.027182085,0.000934349,1.0442911,0.000495981,0.00014052,1.2945882,5.915628,0.040278934,152500.0,32500.0
25/03/2077,0.001512995,7.993354,4.2291245,0.001699589,0.053399332,0.10180188,0.5174759,0.16474402,2.759378e-05,1.4811572,2.7694163,0.29004553,152500.0,32500.0
26/03/2077,0.24145117,0.21482854,2.3266208,0.24561347,0.07675809,0.1266239,0.14261274,3.9629395,9.5988165e-05,0.469825,5.7459407,0.034767307,152500.0,32500.0
27/03/2077,0.08588878,0.66236496,1.1572983,0.001128002,0.32525152,0.41903093,4.1614175,2.658072,0.000179438,0.7920166,2.6502826,0.000441805,152500.0,32500.0
28/03/2077,0.12052855,10.311836,2.5678854,0.08321702,3.0885193,6.313065e-05,0.008910905,3.7307353e-05,6.044301e-05,3.1716447,1.8126303,12.9178095,152500.0,32500.0
29/03/2077,0.03013567,7.4057694e-05,1.9116261,2.8358763e-05,4.261718,0.000419991,5.2259316,5.8135147,0.90425324,2.93815,0.000108019,9.454816,152500.0,32500.0
30/03/2077,0.12073718,15.029019,16.644094,0.003275161,5.463788,6.6122484e-05,0.78973913,2.9269814,3.9233594,3.8418984,9.649605,0.033998467,152500.0,32500.0
01/04/2077,0.34939614,18.84889,18.485117,0.00030649,2.3140843,1.0611206,0.26502463,0.000164112,2.5090332,3.570463,1.8060305,1.01789055e-05,152500.0,32500.0
02/04/2077,0.18350165,0.00019006,10.090183,0.000481355,1.0094178,12.170815,1.907748e-05,0.000189511,0.001000966,3.1132245,3.174858e-05,1.6715501e-05,152500.0,32500.0
03/04/2077,0.43633324,3.5409608,7.5039,5.1387835,0.02301425,0.8505771,0.000719928,1.2829937,0.09807471,14.768576,2.7716598e-05,1.4006939e-05,152500.0,32500.0
04/04/2077,7.145988,13.266911,10.544247,9.353076e-05,21.99594,7.1857057,0.7853137,0.16198488,3.0665415e-05,9.881731,0.45765346,0.08047693,152500.0,32500.0
05/04/2077,3.1593454,18.58461,11.093563,0.30231953,7.874912,0.784286,0.069895625,0.4802482,1.2264912e-05,0.28064576,10.796742,8.704278,152500.0,32500.0
06/04/2077,12.302361,4.7718477,6.254306,6.276975,1.542482,0.0025115,0.000157933,0.1315998,0.000131306,0.23884015,2.861329,4.4198637,152500.0,32500.0
07/04/2077,1.985291e-05,0.006849956,22.222351,0.025364624,1.0993081,18.969246,1.6818567e-05,0.22831374,2.4878214e-05,0.077277064,3.5275693,0.38179946,152500.0,32500.0
08/04/2077,10.7106695,0.040187646,1.4542303,0.000961703,2.256733,1.2830869,1.2740773e-05,0.62359923,0.012785329,0.7952797,0.8581019,13.3386545,152500.0,32500.0
09/04/2077,5.070978,0.000118983,9.092736,7.04092e-05,0.6698096,4.38383e-05,0.12700519,15.486671,8.4623556e-05,0.041969627,4.552266,0.56313366,152500.0,32500.0
10/04/2077,2.760235,0.026227118,2.5522068,0.001326849,1.5628972,25.902683,1.270282,0.21330698,0.013251213,0.23800737,0.6128497,0.81529766,152500.0,32500.0
11/04/2077,3.4632277,0.18787214,4.8097043,0.1642793,22.931915,3.9736156,0.011942984,0.33615667,8.063427e-05,0.000139243,0.5823623,0.041894026,152500.0,32500.0
12/04/2077,0.4141471,0.6172967,14.156064,0.14747442,0.11467649,0.666283,1.0892154,0.23261644,2.7122436,2.287138,0.044991795,6.5029693,152500.0,32500.0
13/04/2077,5.2063375,1.2746817,12.278698,1.1476139e-05,9.714155,11.160839,1.3810133e-05,1.2718686,0.001932414,1.0687424,1.024676,0.00034934,152500.0,32500.0
14/04/2077,16.039667,4.766248,10.486889,0.001676584,6.0187445,0.47647288,0.000312645,0.6011533,0.024245467,0.044020806,0.79981405,3.5289293e-05,152500.0,32500.0
15/04/2077,7.308472,0.5355952,13.166704,0.002428967,2.4623635,0.39363542,1.2465559e-05,2.1156502e-05,7.045222,3.9876215,0.73163605,0.046339203,152500.0,32500.0
16/04/2077,2.8993678,6.7672256e-05,15.725984,0.018401487,0.04776646,0.94349194,5.4498563e-05,0.037864834,0.9895967,8.634709,8.836783e-05,0.04382335,152500.0,32500.0
17/04/2077,0.00370972,2.9512174,4.5361216e-05,0.69160604,1.3449719,4.518035,3.8479517,0.000576073,3.1559896,11.032204,0.007374645,0.011339031,152500.0,32500.0
18/04/2077,0.00044979,11.887382,3.222571e-05,1.2653192,0.058326136,0.9204088,1.3834932,0.000271597,4.8262136e-06,0.31435385,0.07246799,0.08502495,152500.0,32500.0
19/04/2077,0.03806426,3.8809326,1.0293628,4.790282,0.13402885,1.2819661,19.065819,0.000738733,0.008010303,1.7166235,2.1354263e-05,0.054252487,152500.0,32500.0
20/04/2077,0.00040517,0.045611527,2.7950346e-05,1.2084529,2.3856335e-05,0.66561437,1.7808443,2.0229363,0.5002952,0.000562887,0.058826882,0.4153319,152500.0,32500.0
21/04/2077,2.4342268,0.005518492,0.020291533,2.379452,0.15354085,0.000205456,1.563449,0.000393839,15.521987,0.3804013,8.152228e-06,0.54000485,152500.0,32500.0
22/04/2077,3.710284,0.11961299,3.6251652,1.2418293,0.6243307,8.956704,5.4419666e-05,0.08075926,18.37703,0.12033152,0,0.6964398,152500.0,32500.0
23/04/2077,0.1531637,0.000154245,8.25936,1.9781508,0.000173068,0.000101905,5.6802408e-05,0.24020687,5.174052,0.005289754,0.000306338,1.7756131,152500.0,32500.0
24/04/2077,1.0428993e-10,0.00720683,0.001698093,1.0044883,1.19607275e-05,0.61889714,0.18225223,0.12499052,15.596811,0.16249153,0.9672943,0.72442174,152500.0,32500.0
25/04/2077,4.0280185e-05,0.04780538,1.0260305,8.75738,0.000543877,1.4561803,1.1978683e-05,0.005257045,0.006936545,0.000274515,11.691165,0.71653104,152500.0,32500.0
26/04/2077,0.003205887,13.977308,15.094981,0.45525923,5.580146,2.953165,2.7540982e-05,9.446527e-06,3.7352293e-05,3.2444727e-06,5.5229406,2.2264292e-05,152500.0,32500.0
27/04/2077,0.12990455,0.24856578,3.3530698e-05,4.442872,9.6840105,7.4165916,0.004982424,0.25557968,0.003059696,0.000230582,5.9652557,1.381452,152500.0,32500.0
28/04/2077,0.08016549,0.9300236,0.001029417,0.810467,10.183781,2.2909427,0.000152858,0.282001,0.00195227,0.000354186,0.39806998,0.2442603,152500.0,32500.0
29/04/2077,1.2606124,0.5891422,9.396849e-05,0.115494624,1.2036821,0.001163861,0.15588309,1.8895273,0.07539952,2.0466573e-06,11.457102,0.040563956,152500.0,32500.0
30/04/2077,0.004931976,5.204672e-05,2.1261137,0.058847524,13.638932,1.3753896e-05,0.031492066,2.4524503,2.9295707,0.84479994,10.799374,1.9418064e-06,152500.0,32500.0
01/05/2077,0.17626907,0.08458732,2.4597912,0.7268683,5.4752917,0.000971079,0.9571476,12.552175,0.1259422,6.189697,1.7227495,2.080736e-05,152500.0,32500.0
02/05/2077,1.4876803,5.9154998e-05,2.3349435,0.016497562,0.18440466,3.9514016e-05,2.2639017e-06,0.019185852,3.1177893,0.35770422,0.000435405,0.5555689,152500.0,32500.0
03/05/2077,16.821287,3.897809e-05,5.138745,0.000268838,1.8075354e-05,0,0.000303525,1.72075,0.7525963,0.018979728,8.0069614e-05,0.48480397,152500.0,32500.0
04/05/2077,0.0865792,0.059138726,2.0556583,7.2596114e-05,13.781873,0.000405142,0.022067351,1.7110304,8.946144,0.001949508,0.028299332,2.2069511,152500.0,32500.0
05/05/2077,0.18204199,8.21477e-05,0.06207353,3.9788305e-05,14.508906,44.080967,0.001040555,4.2994385,7.6552496,0.24725291,0.000279631,0.016030768,152500.0,32500.0
06/05/2077,0.1654104,6.3720274,2.5815303,1.7100536e-05,3.655506,0.6038133,0.038146082,0.20206694,3.7003856,5.3098383,0.000160102,0.7294625,152500.0,32500.0
07/05/2077,0.123387955,0.091684096,0.00122685,9.2521924e-07,0.007727022,0.001008996,2.3896325e-06,0.24414271,1.4657525,0.7514057,0.001204541,5.1824865,152500.0,32500.0
08/05/2077,1.4739378e-05,0.35419318,0.000151402,3.0647243e-05,0.047841474,5.1090057e-05,0.5506211,8.069863,0.08449286,2.0851758,0.03777271,8.234918,152500.0,32500.0
09/05/2077,3.4437323e-06,0.6971619,0.045480188,3.9504635,13.990871,2.945172e-05,0.13682564,1.3616644,0.003411352,1.928585,0.002043301,2.2011318,152500.0,32500.0
10/05/2077,1.2566797e-08,0.08460046,7.8129895e-05,0.002457577,11.541733,2.4564374e-06,3.469918e-05,1.4703124,1.0718967,1.0960115,3.299172,0.17462942,152500.0,32500.0
11/05/2077,2.81007e-11,5.012223,0.04444031,4.6880283,3.878667,0.000263359,0.5510343,3.248466,2.303224,0.13205749,8.8735964e-05,4.5704517,152500.0,32500.0
12/05/2077,1.4354257e-05,0.035650942,0.42538595,27.77141,3.422493,0.001380067,1.5017577e-05,0.000359325,0.20049052,0.36156058,0,6.828861,152500.0,32500.0
13/05/2077,1.7940227e-05,0.025332408,3.0238669e-05,1.2813545,2.3186643e-05,0.000115828,2.7656517e-06,0.58270115,0.80971324,0.031972762,0.000531821,0.061628856,152500.0,32500.0
14/05/2077,0,0.045221917,0.000107936,0.21118625,0.004458717,9.349624e-05,0.000291029,1.9178853e-05,0.046535812,3.6534753e-10,0.000225118,0.000150221,152500.0,32500.0
15/05/2077,2.5160046e-08,0.000207193,0.001302871,4.2636886,0.22969116,7.481952e-06,1.6945014e-05,9.753624e-07,4.5547346e-05,1.9383955e-07,0.40057752,10.877233,152500.0,32500.0
16/05/2077,4.190407e-05,0.000475231,0.17115918,2.603973,4.3822947,7.9524995e-07,2.4893907e-05,0.003857985,6.118384e-05,1.5697346e-06,3.598354,0.36338645,152500.0,32500.0
17/05/2077,5.1513824e-05,0.002978504,0.55969775,4.5961686e-05,8.3840925e-05,2.292834e-05,9.757567e-05,0.000583845,6.952954e-05,0,1.7918743,4.546005,152500.0,32500.0
18/05/2077,2.6638885e-05,0.005320233,0.7124832,3.6945472,0.3063821,1.9079232,0,9.0137644e-07,5.7535548e-05,1.1756183e-05,4.409237,37.67532,152500.0,32500.0
19/05/2077,0.000116235,0.072585456,3.6375797,0.1679267,4.2340926e-05,5.00333,0,2.5157316e-05,0.2450373,0.000103977,2.614508,8.816973,152500.0,32500.0
20/05/2077,0.001733263,5.0965027e-05,13.203143,5.141255,0.21331643,0.92859614,1.2975574e-05,0.3504685,8.83803e-05,1.5531194e-05,2.3841143,0.57832325,152500.0,32500.0
21/05/2077,0.00010172,0.7810076,0.000175542,0.36743173,1.2136354,29.070896,3.148444e-05,0.00011722,0.000153207,7.1381646e-06,2.025745,1.5140855,152500.0,32500.0
22/05/2077,4.284175e-05,2.4866846e-05,4.9095917e-05,0.002581482,8.417667e-05,7.6797743,4.479088e-06,7.801237e-07,0.56649923,9.351967e-05,2.1639047,10.413682,152500.0,32500.0
23/05/2077,0.000522467,5.489758e-05,0.00033572,0.000117002,1.8339826e-05,1.3908808,0,0.002206372,4.819354e-07,7.949703e-05,0.441544,0.050910972,152500.0,32500.0
24/05/2077,0.48356295,5.942773,0.008400757,0.000105381,2.6450161e-05,0.4260761,0.00026865,0.00294567,5.3651867e-05,8.881829e-05,0.001165279,7.49236,152500.0,32500.0
25/05/2077,0.21832794,0.6486511,1.0253911,5.8316433e-05,1.4833355e-05,0.44701126,0.5303905,0.006681842,6.7581765e-05,3.6907062e-05,1.1581184,0.123844765,152500.0,32500.0
26/05/2077,0.24137914,0.000722261,0.000471115,0.68828046,0.000837749,3.0730724,0.03735654,0.014634233,0.004396285,3.978346e-05,10.2302065,0.008372042,152500.0,32500.0
27/05/2077,0.07983398,0.002151816,0.000677117,0.3457386,0.003221619,0.000262813,0.08505203,0.000172112,0.01986626,0.017151706,1.2505503,6.807828,152500.0,32500.0
28/05/2077,5.4450054,0.013525556,0.027854107,0.000111851,4.7174835e-05,0.44427592,0.12094104,0.000780887,4.1477637,0.018303843,0.65833724,14.758046,152500.0,32500.0
29/05/2077,0.610518,4.8927326e-05,0.000176244,0.013545079,0.23090069,0.007870997,11.621429,1.2631487e-05,3.277402e-05,0.000261787,0.14692768,0.08138863,152500.0,32500.0
30/05/2077,1.0737439,0.000222046,6.3045926,0.001039632,3.8233528,0.000275157,3.565936,2.0478341e-05,2.0591422e-05,0.07455464,0.49195796,7.516895,152500.0,32500.0
01/06/2077,0.94019955,6.2233694e-06,30.978722,0.567122,0.51561713,1.7367362e-05,2.7208931,0,4.86759e-05,0.000164219,0.014144573,11.663039,152500.0,32500.0
02/06/2077,0.005126305,3.7019257e-05,0.5301894,1.9566194e-05,1.2014529,3.5504603,1.0172617,9.908814e-05,0,3.729274e-05,0.07926832,0.48519275,152500.0,32500.0
03/06/2077,0.000311728,4.9878356e-05,1.6699038,0.007275187,5.0884976,0.013550455,3.3323073,0.000141549,4.0900686e-10,0.44299087,0.007145362,0.31703475,152500.0,32500.0
04/06/2077,2.4135603e-05,0.000231919,3.279493e-05,1.5404736e-05,2.5726905,2.2848793e-05,0.25783515,7.5295546e-05,6.688531e-05,3.0369572e-05,5.069935,0.000131398,152500.0,32500.0
05/06/2077,3.2894143e-06,0.01563996,4.170316e-05,1.5913774e-05,5.158542,3.8613657e-06,6.518647,72.927345,0.001005307,0.000255029,0.004704755,0.13495974,152500.0,32500.0
